"",TCGA-FA-8693,TCGA-FA-A4BB,TCGA-FA-A4XK,TCGA-FA-A6HN,TCGA-FA-A6HO,TCGA-FA-A7DS,TCGA-FA-A7Q1,TCGA-FA-A82F,TCGA-FA-A86F,TCGA-FF-8041,TCGA-FF-8042,TCGA-FF-8043,TCGA-FF-8046,TCGA-FF-8047,TCGA-FF-8061,TCGA-FF-8062,TCGA-FF-A7CQ,TCGA-FF-A7CR,TCGA-FF-A7CW,TCGA-FF-A7CX,TCGA-FM-8000,TCGA-G8-6324,TCGA-G8-6325,TCGA-G8-6326,TCGA-G8-6906,TCGA-G8-6907,TCGA-G8-6909,TCGA-G8-6914,TCGA-GR-7353,TCGA-GR-A4D4,TCGA-GR-A4D5,TCGA-GR-A4D6,TCGA-GS-A9TQ,TCGA-GS-A9TT,TCGA-GS-A9TU,TCGA-GS-A9TV,TCGA-GS-A9TW,TCGA-GS-A9TX,TCGA-GS-A9TY,TCGA-GS-A9TZ,TCGA-GS-A9U3,TCGA-GS-A9U4,TCGA-RQ-A68N,TCGA-RQ-A6JB,TCGA-RQ-AAAT
hsa-miR-4263,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4264,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4265,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4266,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4267,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4268,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4269,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4270,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4271,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4272,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4273,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4274,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4275,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4276,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4277,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4278,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4279,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4280,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4281,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4282,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4283,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4284,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.256986636799141,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.203006350465079,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4285,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4286,-0.0876408448758748,-0.53039640413401,0.0502621392725377,0.446809995731226,-0.505572414747132,-0.563215827625278,-0.256986636799141,-0.539732903913384,-0.543454062650137,-0.0271458709253439,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,0.0716805373056206,-0.567860310222128,-0.123365049525293,-0.203006350465079,-0.0239953954610824,-0.148652088114599,-0.0283124192721938,-0.588244474095272,-0.540034680875104,0.0558955027916392,-0.610106822191022,-0.566191219114431,-0.564025293069522,0.0755333647859545,-0.559462702318567,-0.298942057118776,-0.12141752000096,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4287,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4288,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4289,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-429,1.02386292177428,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,0.314697035226966,-0.256986636799141,0.177923625203515,0.249990793444697,-0.247104961580511,0.188761343942693,-0.203243479975829,-0.580652440519492,0.121286393832137,0.187800400761381,1.61174523122221,0.972350175713759,0.0379138136445448,0.259084937429678,0.753693718236209,0.216205747884595,-0.570327745256565,-0.559553309209043,0.488341180422547,-0.554716368763292,-0.610027710411735,-0.0271006110347387,0.113623712839492,-0.205312918234585,-0.147938802738916,0.102822190477833,0.235538274835889,0.396168766539233,0.133385352878556,0.187152699165607,0.602795004613306,0.00884219582398739,-0.286154341407465,-0.508230005596699,-0.0262439943133327,0.337720422894113,0.391833145360201,0.00230434213802833,0.186174420787131,0.397487038631613
hsa-miR-4290,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4291,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4292,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-4293,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
